id|text|sentiment
708165090042712064|@IndosatCare udh|Netral
708165110460600321|@IndosatCare misi numpang tanya kak untuk wilayah tangerang indosat bisa menggunakan jaringan 4G gx?|Netral
708164619215319040|@IndosatCare extra kuota kan cuman 24 jam, kalau cuman ada kuota utama trus sy beli extra kuota, yg dipake extra kuota dulu kan?|Netral
708164458753863681|@Telkomsel kartu as saya.tipe samsung j2..sdh wcdma only kok https://t.co/NvVsJTv1hR|Netral
725702030694600704|@IndosatCare sudah saya DM ya, min|Netral
725701952764420096|@IndosatCare sorry mau nanya, paket indosat oredoo yg baru bisa dipakai di modem juga gak? Kaya modem bolt|Netral
725701796501446656|Minta info Grapari daerah lamongan dong @telkomsel|Netral
725701440056872960|@Telkomsel bebas utk film apa aja kan?|Netral
724911300271300608|@Telkomsel via my telkomsel juga bisa ya?|Netral
708165820002611205|Nungguin sister rempong (with Emiyani at @telkomsel) [pic] — https://t.co/6VuvW3k4Qt|Netral
708166339987267584|biar heboh ga ra :) (with Aramaria at @telkomsel) — https://t.co/0OVyZ4vlDe|Netral
708166730481184768|@Telkomsel @wakjoe9 085334296777,082336168376|Netral
708166531738284032|@IndosatCare min nomer saya apa harus ganti dulu biar bisa 4G?|Netral
705989784640966656|@IndosatCare chris, 085711778050, chrisinno@yahoo.com; trims|Netral
705989240870428672|@Telkomsel cara dapat promonya gimana ?|Netral
708166843022778369|@Telkomsel kalo mau ngaktipkan 4G gmn min?!?|Netral
727917654124564481|mau tanya, 085712 itu nomor area mana? @IndosatCare|Netral
727917745715576834|mau tanya, 0858662 itu juga nomor area mana? @IndosatCare|Netral
727918090978140160|@IndosatCare min cara berhenti langganan IRing gimana ?|Netral
727919617687977985|@IndosatCare mau tanya,besok gallery indosat mall ambasador buka gak?|Netral
728243372767387648|@IndosatCare udeh|Netral
705990273868824577|@Telkomsel sekarang gmn cara cek poin yg akan hangus? Kirim sms hangus ke 777 udah ga bs|Netral
728243498781007874|@IndosatCare yes,still the same number. 373.|Netral
727919611736285184|@IndosatCare bisa tolong di cek gak min soalnya setiap isi pulsa langsung terpotong pulsanya|Netral
727917625360031745|@telkomsel  Hatty ? typo ya hahaha. Oh walaupun daftarnya lebih rendah dari sebelumnya yg penting di atas 50k akan akumulasi ?|Netral
705991277951717376|min @Telkomsel minta tolong donk, kartu @simpati saya terblokir disuruh masukin PUK, bisa minta PUK nya?|Netral
705991003090526212|@Telkomsel met siang admin bagaimana cara re-aktifin paket Flash 500 MB + 3,5 GB lokal 30 hari dngn tarif Rp 50,000?|Netral
705990855031595008|@Telkomsel di grapari ada jual paket telkomsel flash tamvan kah?|Netral
705990840699584512|@Telkomsel minta tlong di cek in skalian di nomor 081335572976 apa sudah 4g apa blom|Netral
715599910851088384|@indosatcare udeh berkali2 padahal min dicek mulu dari tadi , tapi tetep aje gabisa .|Negatif
715600171258675202|Ada gangguan apa sama indosat ko gak bisa2 @IndosatCare|Negatif
715600287713468416|@Telkomsel iPhone 5C. Saya udah uninstall dan install lagi tapi tetep aja gitu|Negatif
715600385214296065|@Telkomsel tolong di cek dan di perbaiki|Negatif
704874065413087232|@Telkomsel tpi mash ajj ttp kadng suka SoS MULU|Negatif
704874159969402880|@Telkomsel @ jaringan dn sinyalmu lelet|Negatif
704874168571965440|Pemberitahuan kayak gini gak bisa di non-aktifkan? Ganggu bgt soalnya. Gak dapet kuota midnight jg @Telkomsel https://t.co/xY4gLfhNQz|Negatif
704874181905625088|@Telkomsel min knapa sih telkomsel simpati jaringan kecepatan download nya cuma 100kb lebih. biasa nya 1mb an|Negatif
704874186691334144|@tsel4papua @telkomsel 3G di genyem lg gangguan kah? Lemot banget. Ato mulai di limit bandwidthnya? Karena cuma kampung?|Negatif
704874211446124544|@indosatcare cara'y pake  apk indosat ooredo,pake *123# pun gk bisa,,iya masih 898|Negatif
715600175650070528|@IndosatCare min sya kok cek kuota di *123# ga bisa2. Saat sdh ok biasanya dpt sms saldo kuota super internet. Tp cek status paket bs.|Negatif
704875128811720704|@IndosatCare min, kenapa ya nomer saya ngga ada sinyal? Mohon responnya, terimakasih|Negatif
704875862169034752|@Telkomsel min Teman saya baru bayar tagihan Halo tp belum dibuka bloknya, 081314198474|Negatif
704874858748903424|@Telkomsel tapi saya sudah beberapa kali beli paket di *550*790# pas mau beli lagi balasnnya tidak bisa membeli karena no. tidak terdaftar?|Negatif
719984983784337408|@ERPESTAR harga kuota telkomsel tolong lebih murah .g|Negatif
725696546428198912|@IndosatCare min knp yaa kok saya gak bisa daftar di app incloud?|Negatif
704876041509076993|@Telkomsel selamat siang, saya suadha request via online buat penggantian kartu SIMCard ke 4G tp kok belum sampai? berapa lama ya prosesnya?|Negatif
704876119606980610|@Telkomsel saya bingung, kartu teman saya masih bisa beli paket di *550*790# tapi kartu saya sudah enggak bisa beli lagi?|Negatif
704876155027914753|@IndosatCare pagi udah ada balasan paket super internet 49k udah aktifKnp skrg malah gk terdaftar?Nanti pulsa utama saya ludes lg kyk smlm|Negatif
713430228115148801|@Telkomsel iya saya udah 2x dapet tapi yang kedua kehapus ada solusi ga gan? yang ke dua tadi pagi kehapusnya|Negatif
720179769019478016|@Telkomsel Udah 24 jam, tapi kenapa sinyal 4G-nya belum muncul?|Negatif
720180571700219904|@IndosatCare kapan ya kartu saya dikirim ? Senin saya dapat telp katanya today tp sampai jam segini belom ada yg antar kartu saya|Negatif
720180618563158016|@IndosatCare saya mau paket internet tpi balasanya  transaksi sebelumnya belum dikonfirmasi|Negatif
708416205493772288|@indosatcare sy sdh DM. Krn itu plsa sy sering hilang tnpa alasan yg jelas|Negatif
708417046506115072|Dear @IndosatCare, tadi malem saya coba aktifkan paket M, tapi  sampai sekarang masih belum aktif. Kenapa ya? tks #icareinfo|Negatif
726479139977318400|Kecewaa berat nih.. padahal udah baper pengin beli paket internet itu 😌😌😌 @Telkomsel|Negatif
725696127538884608|@Telkomsel knp nomor saya nga bisa di isi pulsa yah? 081291272168|Negatif
725696381868875776|@IndosatCare Dari 2 hari lalu selalu d jawab tunggu. Sampai kapan????????|Negatif
725696730855931904|@Telkomsel mohon infonya Dan tolong dicek kalau ga bs nelpon, sms, cek pulsa and inet kenapa ya|Negatif
725696756810309632|@IndosatCare saya dpet sms akses *345#, tpi pas diakses kok unknown app ?|Negatif
727741865739554816|@IndosatCare kalo GPRS nya di nonaktifkan tar sya gak bisa internetan dong. Klo bisa sya minta gntinya yg pket bb harian nya|Negatif
727742064738377728|@Telkomsel kok tarif paket gaulnya naik lagi jd 65 ribu/4gb tuk wilayah jogja|Negatif
727742555920711680|@IndosatCare infokan apa? saya udah jelasin banyak masalahnya di reply2 sebelumnya, jadi gimana ini masalah saya ?|Negatif
727742585582850048|@indosatcare sinyal hsdpa kadang2 ilang,,masa mau browsing harus restart hp dlu biar koneksinya muncul kembali|Negatif
727742593963069440|Isi pulsa @Telkomsel 4 hari ga masuk masuk. Ga jelas kenapa. CS cm buat laporan aja gak ada solusi.|Negatif
727742788180267008|@IndosatCare iya trus gmna sama pulsa sya yg udh di ambil. Klo bisa gntiin sma pket bb harian lagi|Negatif
711883260440088576|@Telkomsel simPATI min, masa tenggang kartunya kmrin min terakhirnya , hari ini aku isi pulsa kok gk msuk, tolong di folback min.|Negatif
711883299615072256|@IndosatCare min saya mau isi pulsa lewat voucher kok gagal terus? Tolong di cek dong, no saya 085778108925|Negatif
711883409430216704|@IndosatCare hmm ko ga bisa di dm ya...??|Negatif
711883571959431169|@Telkomsel pake 4G kok google map nya ga bsa, makasi|Negatif
711883785915072512|Mbak maaf .. Aku daftarin perdana simpati tapi d buat telfon ndag bisa ...itu kenapa ... Makasih @TelkomCare @telkomsel|Negatif
711884353534611456|Tolong jaringan @telkomsel di surabaya lagi bermasalah beberapa hari ini, buat game/youtube susah butuh kesabaran tinggi.|Negatif
711884706342633472|@indosatcare masih blm ada jg pengumuman #MainDapatAngpao ! katanya hari ini.|Negatif
711885000866553856|@IndosatCare motong pulsanya cepet penanganannya lambat ya.. Hmm|Negatif
710322319550455808|@Telkomsel min, tgl 14 Maret kuota saya msh ada 499 MB tapi knp tgl 16 sdh habis? Pemakaian normal &amp; tdk dipakai download. Paket 4G 2+2GB.|Negatif
710322824771211264|@Telkomsel gimana saya mau DM, mas aja blm followback sayaa.|Negatif
710323057399898112|@Telkomsel Siang tsel...internet H+ bermasalah lagi ne|Negatif
710323368239734784|@Telkomsel ini mbak, selalu gini kalo masuk https://t.co/ZDDbl7u8WR|Negatif
710323500330799105|@Telkomsel tolong di cek no.081388431696 kuota mash ada tapi g bisa internet|Negatif
722985320396935168|Min @IndosatCare tuk TRFpls apa gangguan dr td kok ga2l trus tx|Negatif
722985664946425860|@IndosatCare jelekk bngett pelayanan cs indosat by phone nii..konsumen disuruh nunggu 15 mnit,dan info yang diberikan g falid dasarr!!|Negatif
722985694344306688|@kennchiwa @Telkomsel males ah, ntar banyak jebakan betmennya. klo switch ke 3g otomatis potong pulsa kan? udah kenyang pulsa kesedot.|Negatif
722985855057436674|@IndosatCare ,,surya,085739968916,kira2 semingguan, dari 25 rb sekarang tinggal Rp350|Negatif
722985966151987201|@IndosatCare tapi di web nya kok ada ya mobile agent. gimana nih? update atau tdk info di web nya??!|Negatif
722986002713698304|@IndosatCare min aku br saja aktifin paket ngobrol siang, tp kok kepotong 2x pulsanya, pls check. Nmr sdh DM|Negatif
722984199137841154|@IndosatCare min blz dm q ea|Negatif
722986562665881605|@IndosatCare min kuota mentari indosat yg 3blan sy  hbs tgl 20/04/2016 saya sdh isi pls tp smpai skrng msh blm d prpnjang, mhn solusinya min|Negatif
722986640663171072|@IndosatCare dm saya belum ad kabar ya|Negatif
722987138241818625|@IndosatCare truss problem saya gman|Negatif
722987140179582976|@IndosatCare ga bisa buat internet, di nomer temen 1 area jg sama.Telp CS dr yg gratis smp bayar ga ada solusi, skrg ditlp malah susah :(|Negatif
722986786943717377|@Telkomsel min,paket telkomsel kok mahal2 bnget,kartu telkomsel yg baru ada sih murah,sy mw pakai intrnet dgn kartu yg udh lama sy pakai ini|Negatif
709969814396280832|@IndosatCare tolong pasang jaringan im3 di muara sahunng di situ sudah ada tower bersama, tower tsb sudah terpasang 4 tahun yang lalu,|Negatif
709969988896088064|@simPATI sinyal provider ini MAKIN NGENEKIN aja ya. Mahal doang sinyal jempol ke bwh, jgn kebnykan korupsi udeh mahal sinyal amburadul []|Negatif
709970903807991808|@Telkomsel min dikampung saya jaringan telkomsel pake kartu simpati gak ada sinyal nya|Negatif
724095865967665153|@indosatcare ini knp dari jam 4 pagi mo beli kuota internet ga bisa2? Jd terpaksa pake pulsa utama nih :(|Negatif
703122846797565952|@IndosatCare tolong dong, saya pernah daftar ngobrol siang tapi sms pemberitahuannya jam 5. ya saya sudah gak bisa telpon lagi|Negatif
703123143762706432|@IndosatCare siang,ini ad mslh dgnt no im3. tdk bisa kirim sms, tp bisa terima sms&amp;telp , juga bisa menelpon. pulsa msh ada,ms aktf msh lama|Negatif
703123226658910209|@Telkomsel saya kehabisan kuota saat sedang ada di Kupang NTT, pd saat beli paket flash kaget 2GB harga 95rb?? Kenapa mahal sekali?|Negatif
703123955356307459|@Telkomsel @simPATI saya kehabisan kuota saat sedang ada di Kupang NTT, pd saat beli paket flash kaget 2GB harga 95rb?? Kenapa mahal sekali?|Negatif
703124373750677505|1. MBanking141 dr telkomsel mencuri pulsa saya??? #PencurianPulsa. tolong bantu bang @fadjroeL|Negatif
703124652911005697|@Telkomsel bs tlg dicek lg nomor saya? Masih gangguan dan tdk bs digunakan sama sekali|Negatif
703124773597945856|@Telkomsel bukan hp saya aj bu, karna ruko di posisi gedung mall plaza atrium ... kalau bisa di pasang signal boster..|Negatif
703124931765075968|@Telkomsel coba jlasin min knapa sya ngarep bgt nomor simpati buat di daftarkan paket sprti ini ? Tp gak prnh succes https://t.co/nP6jY4MGR9|Negatif
713742534418141185|Tuker poin telkomsel dgn voucher belanja gramedia,expired tgl 28 maret tp ktnya lg gangguan,br bisa dituker tgl 29. Iki piye?? @Telkomsel|Negatif
713742851956297728|@Telkomsel akses internet pak.. Tiap malam begitu|Negatif
713742961083686913|@Telkomsel restart brkali2 ttp aja|Negatif
713743181683122178|@Telkomsel kemarin, sering error tdk bs load gambar insta dan buka web, awalnya pake 4G trus krn lelet disarankan pake 3G only|Negatif
713743298519654400|@IndosatCare aplikasi mycare kok error 500?|Negatif
713743045796061186|@Telkomsel saya pake paketan mahasiswa. tapi tidak bisa di pake. tanda internet tidak ada. area jatim .|Negatif
713743020718358529|@IndosatCare Senin aja saya ke galeri indosat blitar biar lbh enak kl komplin sambil ketemu cs nya langsung. Trims|Negatif
704700546511273984|@Telkomsel yang menghubungi namanya langsung tertera TELKOMSEL min,dan dihubungin balik gak bisa.ada apa ya min?|Negatif
715385790801453056|@Telkomsel untuk yg *999*232# kok ngga bisa ya min, tulisan nya hanya untuk simpati. Jadi simpati loop itu bukan termasuk simpati?|Negatif
715385802759385088|@IndosatCare lalu pulsa saya yg 30ribuan itu apakabar? hilang kemana?|Negatif
704700295717199872|@Telkomsel min sim card saya kok sering tidak ada layanan ya ? Baru malam ini aja sih|Negatif
716029986638077952|@indosatcare punya aku cuma 10gb 3g 10gb 4g min ga ada tamb 10gb|Negatif
716028178980995072|@IndosatCare aktifin paket freedom L dapet kuota spotify. tapi pas lg pake aplikasi spotify, kenapa yg berkurang kuota utama nya ya min?|Negatif
716028375127560192|@IndosatCare hari ini gw daftar lagi gak bisa min... 😭😭😭|Negatif
715386543473471489|mas admin @Telkomsel kok wifi id saya gabisa ya?padahal ada bonus kuota wifi id.|Negatif
704700889274003456|@Telkomsel harus kaya gitu tiap 5 menit ? RTO terus. padahal biasanya daerah saya lancar2 aja knp skr jd gini.|Negatif
704701061928345600|@Telkomsel;5 tahun berdiri menara telkomsel tapi sinyal nya belum 3G,alamat batanjung kalimantan tengah.|Negatif
704701271404482561|@IndosatCare bila indosat cuma bisa begini penyelesaian, maka saya ucapkan terima kasihsaya tidak akan lagi menggunakan indosat kedepannya|Negatif
704701740457730048|@IndosatCare saya itu anak ITdengan lihat fitur data usage saja sudah cukup untuk membuktikan bahwa saya tidak menghabiskan kuota 6Gb|Negatif
704702578760687617|@Telkomsel   MASA UDAH BANYAK YANG PERIKSA HARUS DI PERIKSA LAGI???EMANG PERLU BERAPA JUTA ORG YANG PERIKSA LAPORAN https://t.co/AAXba9XCur|Negatif
704702637594116096|@Telkomsel sudah saya DM ya, kak, coba di cek -iman|Negatif
718989398264532992|@Telkomsel ngisi pulsa di atm kena tambahan 1.500 ?? Dari dulu atau baru? Kayanya dulu engga deh. Atau saya yg baru sadar?|Negatif
718988783979331586|@indosatcare sudah, mohn silahkan di cek|Negatif
718988867940974592|Hi @Telkomsel ticket no 253673347 &amp; 253675400 gimana kabarnya? Sudah 3x24 jam dan blom ada penyelesaian.|Negatif
718988964363788288|@kemkominfo katanya kartu perdana harus di reg sesuai identitas, tapi kok dari telkomsel keluarnya sudah aktifan dari dealer|Negatif
718989049046827008|@IndosatCare lagi2 saya spt sms seperti ini yang kemarin aja belum beres.. pas di cek di kuota ga ada.. https://t.co/mCnzNj4f0F|Negatif
718989330019000320|@indosatcare mhn di refresh 08568049023 jwbnya slalu paket sebelumnya blm dikonfirmasi pdhl sy blm maketin &amp; cek kuota tau plsa abis|Negatif
718989774694920192|@telkomsel duh min masa' nunggu 1x24 ini kan paket wikenloop khusus hari minggu -_-,gak ada solusi lain kah min?|Negatif
718989980572393476|@Telkomsel nope, we're using wifi for now (or maybe for every sunday). Thx for the chit-chat with me. This is useless.|Negatif
718990020963475456|@IndosatCare udah saya udh krm nomor kmrin di DM yang itu jga blm selesai sekarang sya beli paket lg sudah ada sms bgtu..|Negatif
712096572042035202|Ini udah 2 hari kerja. Dan sya tak tahu @Telkomsel kerja apaan ?? Internetmu loh mas.Perbaiki lah.Dgn sangat memohon https://t.co/tecqnmAkxn|Negatif
718866604889546752|min cek dm,ko gadibales yah? @Telkomsel|Negatif
712097713282637824|@Telkomsel aktivasi paket bbm udah berhasil kok gak bisa dipakai bbm yaa?|Negatif
712097483611086848|@Telkomsel masih blm bsa min|Negatif
712097205994164225|@Telkomsel next time aja ya.. lagi sibuk..|Negatif
712097282703937536|@indosatcare berharap tdk ada pembagian jaringan|Negatif
718867106138169345|@Telkomsel maaf, saya online nya pake laptop, hp nya sy pkai theatring, buka youtube jg kadang nyendat, ya sudahlah,,,,|Negatif
718867240406224896|@Telkomsel min kok beli paket internet ga ada balesannya sih.|Negatif
718867248882954240|@Telkomsel maaf ,,, kalau sudah merepotkan kawan2 telkomsel smua...|Negatif
718867325202530304|@IndosatCare tetep ka susah sinyal ngeload apa aja lama|Negatif
718867594682327040|@telkomsel  bisa cepat gak sih?|Negatif
718868099135451136|@telkomsel min, kuota mds kok gak muncul pdhal uda jm segini|Negatif
724616765850804226|@IndosatCare iya min udah melebihi kok. Tpi setiap dicoba selalu muncul tulisan sms verifikasi akun tidak dapat dilakukan itu kenapa ya?|Negatif
724616645453344770|@IndosatCare : iya sudah sy terima. Tp sy tdk puas dgn jawabannya.|Negatif
724616444978319364|@IndosatCare : jgn bicara soal hak kalo ga dibarengi sm kewajiban (tanggung jawab) ya!!|Negatif
724617054465101824|Oke @IndosatCare, cuma kendala jaringannya belum teratasi smpai skrg. Kpn jaringannya normal? Apa tiap mlm bkln kyak gni?|Negatif
724617444766031872|@IndosatCare :memberikan jawaban yg tidak mempedulikan kondisi/efek yg yg ditanggung oleh customer! Kosong tuh jawabannya!|Negatif
724617802317844480|@IndosatCare : untung sy ga pernah niat pake indosat lagi!|Negatif
730337600905445376|@Telkomsel Baiklah dek minin Putry. Aku kan mencoba. Kan sayang bonus kuota Wifi dicuekin aja. Km juga ga mau kan diceukin? Tengkyuh... :)|Negatif
706199640287252480|@Telkomsel ada sms paket sukses, tp g sdar blm dpt kuotanya jd pulsa utama kpake Pas sadar plsa udh 0 ?? kuota telat, msk 2 jam slanjutnya|Negatif
706140069204103168|@IndosatCare knpa super wifi kawasan Sabang-Kebon Sirih JakPus ga bisa2, lagi Percuma donk. Mhon perhagianya|Negatif
706140238263877632|lagi2 dapat telpon penipuan yang mengatasnamakan @Telkomsel , no penelpon ga bisa di block ya, ini no nya 081222504846|Negatif
706140313354539014|@Telkomsel knp ya koneksi internet telkomsel lelet, mau download apps di google play pun gagal terus.|Negatif
706140504631541764|@Telkomsel tp bulan llu sya msi bsa subscribe min, smpe kpan y kyk gni?|Negatif
706140896010473472|@Telkomsel gak tuh. Ganti device. Dari BB ke android. Tetap EDGE / 2G. Tadi siang di Grapari BEC. Serius harus bayar?|Negatif
706142050543009792|@Telkomsel knp ya koneksi internet telkomsel lelet, mau download apps di google play pun gagal terus. ??|Negatif
706142271788285953|@Telkomsel Dari sore ini. Td hbs motong sim card reguler jd microsim. Terus habis itu sama sekali ga dapet sinyal https://t.co/18VvVqUUga|Negatif
706142376763338753|@Telkomsel sudah dicoba restart. Sim card nya jg udah dicoba dilepas terus pasang lagi. Tetep nggak bisa|Negatif
708521853992611841|@Telkomsel dulu no tiba2 hangus. Masa ini hangus lagi?|Negatif
708521806232035329|Turnsout i am still charged for what I cannot enjoy! Duh! @IndosatCare @bangodotcom https://t.co/mkeuN5bFcL|Negatif
708521657615290368|PENYAKIT @TELKOMSEL MUNCUL LAGI UJUG2 MATI GA ADA SIGNAL.|Negatif
708521782093873152|@e100ss Telkomsel di daerah Perak spertinya gangguan ya|Negatif
708521632466210821|@Telkomsel ok makasih infonya kak soalnya barusan dr @CGVblitz j-walk mau redeem poin ditolak bilangnya cuma buat member baru :(|Negatif
708521434390220801|@Telkomsel ok makasih infonya kak soalnya barusan dr @CGVblitz j-walk mau redeem poin ditolak bilangnya cuma buat member baru :(|Negatif
708522164094251008|Jika telp segini MAHALNYA?? kpn kita maju kalo komunikasi saja mahalnya amit2. @telkomsel https://t.co/eiiQ5ufLqH|Negatif
709344284101648386|@IndosatCare ini bukan sih? Refresh coba dm nya ini udah dua kali dm https://t.co/F2xd9I993g|Negatif
702858649807355904|@Telkomsel saya sudah daftar paket bb full service tp kok pulsa masih terpotong ya?|Negatif
702858737178976257|@Telkomsel gak tau min pake paket unlimit path kuota utama kepotong. Ini pake 4g udh di jaringan 4g gitu jg. Gak jelas gak Ad solusi|Negatif
702859357092970496|Mengganggu sekali sich @IndosatCare sms gateway ini...sy pake pascabayar https://t.co/NOzWWV0z3U|Negatif
723779504238272512|gimana sih ni telkomsel saya lgi minta tolong tpi gak di carikan solusi lwat dm, katanya nmr saya mau di cek tpi gak ada respon @Telkomsel|Negatif
702859459983323137|@Telkomsel brusan dicoba msh tambah parah. Skr pake kartu lain drpd nunggu jaringannya muter2.|Negatif
702859626119757824|Bad connection @Telkomsel  atkarawang syalalala|Negatif
708336733553713152|Ah, pusing gw dr td main royal clash kalah mulu gara2 lelet. Sinyal @IndosatCare @IndosatOoredoo bapuk nih|Negatif
708336993390841856|@Telkomsel sudah saya lakukan tapi tetep nggak bisa verify. no nya 0812 8948 2346|Negatif
729497345230934016|Dikibulin Indosat @IM3Ooredoo Ambassador Mall. Ganti simcard mnjadi nano simcard sejak 2/5/2016 hingga kini card lama msh on, nano msh off|Negatif
702859688820342784|@Telkomsel bkn itu nmr hp saya yg satu lg min. Klo di restart msh sma aja pegimanah?|Negatif
708336895256735744|@Telkomsel saldonya bisa balik atau hangus??aku baru banget isi 50rb dan hilang tcash nya, aku udh beli sticker lg, ini ke 3 yg aku beli.|Negatif
708336809432907776|@IndosatCare Please, segera follow saya. Saya mau lapor tindak penipuan menggunakan no.indosat! Thanks|Negatif
729497042112815104|@IndosatCare Sdh dicoba utk mematikan hp,mengeluarkan kartu tp msh blm berhasil.|Negatif
729496927079817220|@IndosatCare tgl 8 sisan limit msh 110rb. pagi ini sisa limit tinggal 46rb. pdhal data saya on off in gak sll on.|Negatif
708337317895741441|dear @Telkomsel aplikasiNya masih error tuh buat #mytelkomsel : saya tagih ya kalo kuota udah abis https://t.co/Rmcbgb4OBg|Negatif
717276179162472448|Halooo @indosat_care @IndosatOoredoo kenapa replace kartu malah tdk bs digunakan? Sudah balik 2x ke galeri indosat disuruh tunggu ?|Negatif
708338703903502336|@IndosatCare Ini bukti pemakaiannya. Kamu bisa kasih penjelasan gak, sisanya kuota data 900mb itu kemana? https://t.co/ObiSFPO3FS|Negatif
717277272936357888|@IndosatCare 557*8 hanya untuk sisa kuota bukan masa berlaku|Negatif
717277109412999168|Dear @IndosatCare kenapa replace 4G malah kartu saya tdk bs dipakai? Sudah 2x balik ke gerai indosat suruh nunggu! Pdhl ini nomer penting!|Negatif
717276795549011968|@Telkomsel muncul kaya gini, tadi Barusan pas daftar https://t.co/TmbmiEdmBa|Negatif
717276519220056064|@IndosatCare @IndosatOoredoo JADI GIMANA DONG? KAPAN SOLVE NYA?|Negatif
717276304819621888|@IndosatCare saya dpt free service ganti krtu bru dg no pulsa dan kuota yg sma, sinyal jg udh 4g tp knp saya msh ga bsa cek kuota yaa?!!!|Negatif
717277635148062720|@IndosatCare seperti ini mas klo di paksa Wcdma .. https://t.co/La5eOHgKrV|Negatif
708073244872421376|@IndosatCare jaringan lama banget -_-|Negatif
708073823187243009|@Telkomsel sudah lebih 3 hari tapi belum ada laporan sudah bisa keluar komunitas|Negatif
708074699448713217|@telkomsel apakah bisa dibantu id laporan laporan saya sebelumnya dikirimkan via DM.|Negatif
725291996089180160|Sinyal makin jelek ?@Telkomsel|Negatif
714975740173791233|@Telkomsel saya sdh email ke cs@telkomsel.co.id tp balasan email sy blm teregistrasi. Link yg diberikan utk registrasi ga bs dibuka|Negatif
714975607822483456|Biar nyampe pesennya @ndon08: Banyak banyaklah berbuat utk masyarakat,tetapi jgn mengharapkan imbalan / pencitraan utk simpati cc : @jokowi|Negatif
714974713353740288|@telkomsel met pgi , knfa masalah di nomor saya tdk selesai trus malahan sekarang *100# jga gx bsa d akses|Negatif
714974704491036672|@Telkomsel pket flash telkomsel free wifi sepertinya tdk bermanfaat,beli paket flash mahal 87.500 2GB+4GB 4G+1GB Wifi yg kepake cm 2GB payah|Negatif
702440456504922112|@indosatcare ini kenapa saya dari tadi pakai wifi tapi kuota saya berkurang sebanyak 58 MB ? kepakai buat apa ?|Negatif
719423109481107457|@IndosatCare  lho kok habis min, padahal sy baru isi ulang paket data min, serial number vouchernya 33294762 . paket data yg diisi 11 Gb|Negatif
725292828331380736|@Telkomsel tgl26? jd txn top up hari ini tgl 27 (td siang) ga berhasil yah?|Negatif
725292800674160640|@IndosatCare @IndosatOoredoo @ganjarpranowo jaringan Indosat di Ds. Babalan Kec. Wedung Kab. Demak Jawa Tengah parah g ada sinyal...|Negatif
725292818734817281|@IndosatCare paketan saya kok gak bisa ya.3gb sinyal paketan udah nyala tapi gak bisa di pake. 085810991360|Negatif
725292752615788544|@IndosatCare saya baru daftar paket internet yang 2gb/40 ribu namun paket saya tidak aktif,tetapi pulsa saya sudah terpotongmakasih min|Negatif
702440498271797248|@Telkomsel di Bandung, iya itu nomernya, udh di coba tetep gak bisa|Negatif
702440512570204160|@Telkomsel baru bisa nih, Simpati emang suka error ya kalo siang?|Negatif
702440789088051200|@Telkomsel udah direstart min msh gabisa terus masih sama|Negatif
702441643115421697|@Telkomsel o tlp yg anda tuju tidak dapat dihubungi dan bukan cuma ke nomor telkomsel.|Negatif
702441493399732224|@Telkomsel dan sekaran no telkomsel saya tdk busa tlp keluar. Sdh coba tlp ke beberapa no telkomsel lainnya bahkan XL tapi responsnya adalah|Negatif
702441088527761408|@telkomsel sampai kpn ? , sy driver gojek klo telkomsel msh gangguan yaa sy gigit jari melihat driver2 lain bw order .. Thanks|Negatif
702441037046882304|@telkomsel selamat sore sy mau tanya nmr simpati sy sejak td siang tdk bisa kirim sms tlp internetan dll pdhl saldo msh ada. Mhn infonya thx|Negatif
702440922018144256|@Telkomsel sinyal penuh,tapi internet ngadat mulu,gimana gak emosi tiap hari kayak gini terus,,|Negatif
702440496799551488|Sy kok ga bisa isi ulang pulsa dan ngecek pulsa ya? @simPATI @Telkomsel|Negatif
702442661081432065|@Telkomsel sudah coba airplane, restart hp, ganti layanan 2g, manual search network, tetep ga bisa. (1/2)|Negatif
702442382671925248|@Telkomsel knp ya simpati saya tidak bisa digunakan? mau cek pulsa dan cek sisa kuota juga gabisa balasan smsnya selalu sistem sdg sibuk?|Negatif
702441934481199106|@Telkomsel min, sama sy juga ga bisa cek pulsa, telp,sm sms nih..lama banget gangguannya..|Negatif
702442066899570689|@Telkomsel min, saya pake As kok ga bisa cek pulsa cek sisa kuota sama internetan ya? Lokasi Sleman.|Negatif
702441757154344961|@Telkomsel di dalam ruangan. Tapi kalo udah malam internet spt mati.|Negatif
702441746031112192|@Telkomsel sampai mengecek pulsa jg gk bisa ya min ? Sinyal jga naik turun|Negatif
702441734261903360|Hi @Telkomsel saya mau tanya kenapa saya gak bisa cek pulsa, isi pulsa dan melakukan panggilan keluar ya? Terima kasih.|Negatif
702441738737160192|@Telkomsel min pulsa saya ketarik 20rb padhl saya gapake apa2 tb2 dpt sms kalo pulsa saya sisa 998 perak-_-|Negatif
713036607691948037|udah paketan bulanan masih ad 1gB beli pulsa 100rb knpha k potong 4rb yakk?? @IndosatCare|Negatif
713035857167396864|Td sore saya beli paket internet Im3 tp sampai skrg kok gagal connect terus. Kenapa ya? @IndosatCare|Negatif
713035621330063360|@Telkomsel harus nya di awal dikasih tau mas, biar gak kecewa setelahnya, lagian di web Telkomsel juga gak ada keterangan gak bisa kembali|Negatif
702442821777756160|@Telkomsel min  tolong bantu nomor saya gak bisa, cek pulsa, cek kuota gak bisa internet, cuma bisa panggilan masuk. tolong solusi|Negatif
